"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar","Null"
"8/11/2015","-60.3125","-38.872501373291","4","17.748","10.821","0","7.06269313705626","0.396499806616816","11.534524450056",
"8/12/2015","-60.3125","-38.872501373291","4","10.49","4.23599999999999","1.256561028","7.47206643261477","0.643306425657376","3.40676184924",
"8/13/2015","-60.3125","-38.872501373291","4","10.734","1.81299999999999","0.0034332264","4.67862267826448","0.555265027001325","14.64046101144",
"8/14/2015","-60.3125","-38.872501373291","4","14.47","1.67700000000002","0","5.56013296455629","0.438396736446737","14.9933899944",
"8/15/2015","-60.3125","-38.872501373291","4","18.404","6.928","0","9.75879680461311","0.290528415527544","13.765976712",
"8/16/2015","-60.3125","-38.872501373291","4","12.748","2.96499999999998","0","6.48043711139295","0.443638367912729","15.43522585644",
"8/17/2015","-60.3125","-38.872501373291","4","16.713","3.83100000000002","0","6.40891279287849","0.378537349433405","15.68309224752",
"8/18/2015","-60.3125","-38.872501373291","4","20.001","8.67099999999999","0","8.43873718999566","0.384591476456347","15.53740547616",
"8/19/2015","-60.3125","-38.872501373291","4","20.449","8.43700000000001","0","5.90787818130234","0.406315575316336","15.4996392834",
"8/20/2015","-60.3125","-38.872501373291","4","18.862","4.91899999999998","3.3233625864","2.94763983796826","0.336972819532134","14.67652808844",
"8/21/2015","-60.3125","-38.872501373291","4","17.635","5.83600000000001","5.58243","4.68259718799909","0.665601334953977","15.759024185628",
"8/22/2015","-60.3125","-38.872501373291","4","7.44499999999999","3.709","5.00221386","12.3112078544363","0.635153875327617","12.3948051948",
"8/23/2015","-60.3125","-38.872501373291","4","6.25299999999999","3.298","3.1929014664","6.38533719519253","0.715001349016752","10.7077875048",
"8/24/2015","-60.3125","-38.872501373291","4","7.59699999999998","-1.697","0.587081754","4.1915486823105","0.706671769441058","16.56535888944",
"8/25/2015","-60.3125","-38.872501373291","4","8.56799999999998","-0.255999999999972","0.099563616","3.09900436299012","0.702073913974109","16.74539207712",
"8/26/2015","-60.3125","-38.872501373291","4","10.618","-1.06400000000002","0","3.83327309260188","0.534481139374457","17.33129481024",
"8/27/2015","-60.3125","-38.872501373291","4","17.092","4.02699999999999","0.034332264","7.491001331653","0.47798826381619","14.8205203524",
"8/28/2015","-60.3125","-38.872501373291","4","22.526","8.67899999999997","0","5.34771029657189","0.524375100941917","16.819512541344",
"8/29/2015","-60.3125","-38.872501373291","4","30.005","11.72","0","4.49416176505739","0.377574683151763","17.4425905188",
"8/30/2015","-60.3125","-38.872501373291","4","26.937","12.83","0","3.05188985160551","0.352774201584887","16.4256924384",
"8/31/2015","-60.3125","-38.872501373291","4","20.665","10.478","0","4.24687340367552","0.460374002988595","12.21978428208",
"9/1/2015","-60.3125","-38.872501373291","4","20.912","10.482","0.0017166132","4.39081467211309","0.445681944027671","15.3924185088",
"9/2/2015","-60.3125","-38.872501373291","4","14.468","7.86900000000003","2.808383112","4.18411990897793","0.67160119740329","9.4227566184",
"9/3/2015","-60.3125","-38.872501373291","4","8.89600000000002","2.92200000000003","1.8402097392","4.90289945991535","0.744836176290725","5.2641175104",
"9/4/2015","-60.3125","-38.872501373291","4","15.608","2.072","0.39138804","5.41564262031241","0.616751250460621","17.30126545524",
"9/5/2015","-60.3125","-38.872501373291","4","22.23","8.74799999999999","0.96988716","6.7393435863213","0.495945769728742","13.105545624",
"9/6/2015","-60.3125","-38.872501373291","4","22.692","9.81900000000002","2.40325956","3.49285486557278","0.540617476135247","7.62898200696",
"9/7/2015","-60.3125","-38.872501373291","4","20.199","8.31599999999997","1.5827183064","1.69144323936446","0.830342472938638","10.21080969036",
"9/8/2015","-60.3125","-38.872501373291","4","23.61","9.46600000000001","0","5.67537245149208","0.527003452722059","17.5505662008",
"9/9/2015","-60.3125","-38.872501373291","4","31.106","19.485","0.0034332264","6.14815442908808","0.378275926220433","15.18466605552",
"9/10/2015","-60.3125","-38.872501373291","4","24.23","13.538","0","4.13718629021004","0.306879032876625","15.0812910342",
"9/11/2015","-60.3125","-38.872501373291","4","15.62","9.79500000000002","3.4246448712","4.10519198631009","0.669887506601034","9.780824554776",
"9/12/2015","-60.3125","-38.872501373291","4","10.457","7.25599999999997","4.459759956","6.0740215346432","0.883681187885169","2.62148865768",
"9/13/2015","-60.3125","-38.872501373291","4","10.757","3.94299999999998","0.1201629168","4.52382583523115","0.633410290981891","15.48824060952",
"9/14/2015","-60.3125","-38.872501373291","4","8.64400000000001","3.43400000000003","0.7947919908","3.07312996505581","0.711489108009669","6.552592713",
"9/15/2015","-60.3125","-38.872501373291","4","8.49599999999998","3.60199999999998","0.1029968352","4.66231515302929","0.63638977194139","9.9358010568",
"9/16/2015","-60.3125","-38.872501373291","4","6.63200000000001","2.77199999999999","3.5018919144","3.83490455500985","0.824361380455205","4.95470556",
"9/17/2015","-60.3125","-38.872501373291","4","10.208","2.505","0.0137329056","4.03422839185108","0.596731445783526","17.75226249",
"9/18/2015","-60.3125","-38.872501373291","4","15.462","4.21600000000001","0","4.93994402235688","0.50084160836032","20.95514552304",
"9/19/2015","-60.3125","-38.872501373291","4","22.063","9.14299999999997","0.0034332264","5.85666052335973","0.314031474811322","22.3786089576",
"9/20/2015","-60.3125","-38.872501373291","4","16.979","7.89299999999997","0.0789641928","3.4020575857977","0.52243910241518","17.9053306344",
"9/21/2015","-60.3125","-38.872501373291","4","11.314","2.637","0.429153156","5.58921634705289","0.659609252510941","15.4902120372",
"9/22/2015","-60.3125","-38.872501373291","4","13.089","2.14600000000002","0.813674952","4.37311281062137","0.756071030913102","18.5001460704",
"9/23/2015","-60.3125","-38.872501373291","4","12.455","1.89299999999997","0.154495224","3.46882922211527","0.602139519805318","23.4089196984",
"9/24/2015","-60.3125","-38.872501373291","4","16.531","1.99099999999999","0","3.22030678828854","0.439814605018189","23.64920147052",
"9/25/2015","-60.3125","-38.872501373291","4","18.362","5.54599999999999","0","5.66171601894684","0.46503773260623","23.6794328856",
"9/26/2015","-60.3125","-38.872501373291","4","22.443","9.33499999999998","0","7.2688909132287","0.529186352245339","23.16980878488",
"9/27/2015","-60.3125","-38.872501373291","4","13.459","7.827","0.930404124","5.60547561391774","0.74163968021652","6.59797963884",
"9/28/2015","-60.3125","-38.872501373291","4","13.365","7.86200000000002","9.958073976","6.09000367807872","0.882269714437333","5.7018848472",
"9/29/2015","-60.3125","-38.872501373291","4","13.415","9.58499999999998","17.282875068","5.18474952263491","0.861286861949594","5.88133613772",
"9/30/2015","-60.3125","-38.872501373291","4","10.637","8.88799999999998","10.4301468","7.98756926348461","0.889394649285093","3.4966090404",
"10/1/2015","-60.3125","-38.872501373291","4","11.617","8.40199999999999","3.460691988","4.59511479405063","0.888652882464985","4.2093865296",
"10/2/2015","-60.3125","-38.872501373291","4","16.881","9.95800000000003","1.6410827736","2.70159191218508","0.792384702052231","16.28690381838",
"10/3/2015","-60.3125","-38.872501373291","4","13.841","8.38","17.12150568","2.4085530569974","0.922872731264182","7.2887373684",
"10/4/2015","-60.3125","-38.872501373291","4","18.065","4.53100000000001","0.1922607432","1.97343994598604","0.78449820488452","19.2923308584",
"10/5/2015","-60.3125","-38.872501373291","4","22.376","9.79399999999998","0.2077104492","3.59380404554349","0.676691711321221","20.2599204768",
"10/6/2015","-60.3125","-38.872501373291","4","22.674","6.59500000000003","0","2.12154952708499","0.733462908123994","25.3882262664",
"10/7/2015","-60.3125","-38.872501373291","4","26.127","12.255","0","5.08047806192478","0.488268813456281","25.8776384868",
"10/8/2015","-60.3125","-38.872501373291","4","26.327","14.894","0","7.40588198428881","0.436823125963543","25.1262275886",
"10/9/2015","-60.3125","-38.872501373291","4","19.584","11.36","0.133895844","5.0668628287885","0.509522190894364","22.1120046864",
"10/10/2015","-60.3125","-38.872501373291","4","22.352","9.63","0","5.19164502883762","0.498025701741715","25.1808901704",
"10/11/2015","-60.3125","-38.872501373291","4","16.665","6.70100000000002","0","4.58496842076109","0.626013049233634","25.1408740608",
"10/12/2015","-60.3125","-38.872501373291","4","19.264","5.46699999999998","0","4.25186841650323","0.653078958952142","16.2127032192",
"10/13/2015","-60.3125","-38.872501373291","4","22.528","9.87799999999999","0.5664823128","3.68663313234212","0.745886671950465","20.5405246296",
"10/14/2015","-60.3125","-38.872501373291","4","24.145","10.916","0.28495764","3.98474850455098","0.621639231235652","27.00849768552",
"10/15/2015","-60.3125","-38.872501373291","4","29.251","11.752","0","3.45993703188424","0.433084113677496","27.14549106384",
"10/16/2015","-60.3125","-38.872501373291","4","23.865","12.989","1.816177068","3.33566701338829","0.757902522878935","16.5243893436",
"10/17/2015","-60.3125","-38.872501373291","4","20.096","8.613","0.0738144288","3.25934284693739","0.80253103518384","22.0289507244",
"10/18/2015","-60.3125","-38.872501373291","4","29.501","10.893","2.736284976","2.7681882184517","0.639121348926549","21.3308362728",
"10/19/2015","-60.3125","-38.872501373291","4","31.755","11.837","6.1317486","3.40585527740166","0.657014742119179","25.0188393852",
"10/20/2015","-60.3125","-38.872501373291","4","22.071","9.72699999999998","3.0555726264","6.26064908168849","0.583061362751105","22.1452218175068",
"10/21/2015","-60.3125","-38.872501373291","4","16.278","5.59899999999999","3.3113448","3.64910077464342","0.603723909901339","29.4006261312",
"10/22/2015","-60.3125","-38.872501373291","4","19.577","8.68900000000002","2.8118126664","6.38108280958574","0.577753493498979","15.574917384",
"10/23/2015","-60.3125","-38.872501373291","4","14.258","6.43000000000001","0","5.44987516018557","0.625547290734875","16.7234107896",
"10/24/2015","-60.3125","-38.872501373291","4","19.615","2.16199999999998","0","2.66005244365984","0.545037334692037","29.4703003872",
"10/25/2015","-60.3125","-38.872501373291","4","19.468","10.284","0","5.65245474195697","0.448880802939471","16.2369705132",
"10/26/2015","-60.3125","-38.872501373291","4","24.015","5.96600000000001","0","4.71080337790059","0.490827364441413","29.60659764",
"10/27/2015","-60.3125","-38.872501373291","4","21.788","6.35300000000001","0","3.03936574918293","0.452495402898253","30.6225005004",
"10/28/2015","-60.3125","-38.872501373291","4","28.526","12.408","0.5990984532","5.36958520243511","0.382938969107242","25.2791672472",
"10/29/2015","-60.3125","-38.872501373291","4","27.17","15.741","0.015449544","4.52247019001622","0.431719209786969","20.2251793608",
"10/30/2015","-60.3125","-38.872501373291","4","28.236","13.955","0","4.5427925950074","0.394882528757707","28.92899331",
"10/31/2015","-60.3125","-38.872501373291","4","22.235","16.108","13.2660147024","4.38242573060103","0.629953830523846","5.9032936188",
"11/1/2015","-60.3125","-38.872501373291","4","19.909","13.642","20.916940212","3.74232371932738","0.875210727548447","9.2835056016",
"11/2/2015","-60.3125","-38.872501373291","4","21.659","11.36","0.6016736196","3.31417939958948","0.730490266746653","23.3416388844",
"11/3/2015","-60.3125","-38.872501373291","4","22.189","10.858","0","3.35905230868367","0.561233632285564","30.394700694",
"11/4/2015","-60.3125","-38.872501373291","4","24.915","8.57400000000001","0.7690428","4.20323123507583","0.604906687133013","21.302097552",
"11/5/2015","-60.3125","-38.872501373291","4","29.971","12.722","0.56819916","5.43783958211135","0.481805259839449","30.15018839772",
"11/6/2015","-60.3125","-38.872501373291","4","31.395","17.906","2.248762932","7.66458758767926","0.38327601687313","29.9077165944",
"11/7/2015","-60.3125","-38.872501373291","4","25.937","17.899","1.92260844","5.14590232299385","0.389677264171489","26.4285566388",
"11/8/2015","-60.3125","-38.872501373291","4","23.387","12.595","0","4.68219250060929","0.37859374215183","31.6868938668",
"11/9/2015","-60.3125","-38.872501373291","4","20.258","11.79","0","5.53324620193286","0.564601501278501","28.3635563652",
"11/10/2015","-60.3125","-38.872501373291","4","22.923","9.52699999999999","0.75530988","3.50448837087839","0.631502628012204","30.00064023",
"11/11/2015","-60.3125","-38.872501373291","4","27.072","8.779","0.0008583084","3.23258845210186","0.491552891493993","31.41628695",
"11/12/2015","-60.3125","-38.872501373291","4","20.256","10.977","0","6.05651360856552","0.334806131421772","32.282708508",
"11/13/2015","-60.3125","-38.872501373291","4","31.337","10.167","0","4.94999947072712","0.312554732396182","26.50195440576",
"11/14/2015","-60.3125","-38.872501373291","4","33.599","15.695","9.9623712816","5.30110323759169","0.547486401255215","17.9325215712",
"11/15/2015","-60.3125","-38.872501373291","4","19.523","10.072","0.0017166132","6.82807713526311","0.512736042152471","29.78053869852",
"11/16/2015","-60.3125","-38.872501373291","4","31.639","10.287","0","4.37846803436775","0.340558717723407","32.561113338",
"11/17/2015","-60.3125","-38.872501373291","4","35.165","21.482","0","6.53691822487941","0.202907628621924","32.8695651468",
"11/18/2015","-60.3125","-38.872501373291","4","25.609","6.64999999999998","0.0326156616","6.24040033957123","0.404221284062288","25.8639242508",
"11/19/2015","-60.3125","-38.872501373291","4","27.525","7.95499999999998","0","3.18595475810716","0.374539169253963","33.49885900896",
"11/20/2015","-60.3125","-38.872501373291","4","34.951","12.836","0","4.02915036117764","0.23925552078818","33.5109750768",
"11/21/2015","-60.3125","-38.872501373291","4","22.342","11.016","0","4.51836110760712","0.517967509806132","28.9423910196",
"11/22/2015","-60.3125","-38.872501373291","4","32.606","12.772","0.1150131132","6.8490909701593","0.391104599861114","23.7056227344",
"11/23/2015","-60.3125","-38.872501373291","4","37.064","23.784","0.147628476","5.30527843655726","0.235310271716713","25.9733670624",
"11/24/2015","-60.3125","-38.872501373291","4","25.808","14.024","0.262641672","4.80389838771264","0.474604073485048","6.6491110044",
"11/25/2015","-60.3125","-38.872501373291","4","18.181","9.524","0","5.84063355580168","0.603970188967765","32.40517957488",
"11/26/2015","-60.3125","-38.872501373291","4","21.671","5.279","0.034332264","4.1858869073633","0.434809571897015","33.5548889208",
"11/27/2015","-60.3125","-38.872501373291","4","21.702","9.209","0.525284136","2.57052750141947","0.593204565642311","22.1326799868",
"11/28/2015","-60.3125","-38.872501373291","4","25.689","13.245","0","5.52116277956798","0.455850129847038","33.7291217568",
"11/29/2015","-60.3125","-38.872501373291","4","25.089","13.747","0","5.4763867936605","0.401730621927363","27.80323416612",
"11/30/2015","-60.3125","-38.872501373291","4","35.237","17.065","0","4.3607326873016","0.33891912353418","33.5637458604",
"12/1/2015","-60.3125","-38.872501373291","4","33.972","23.354","0.0686645496","5.12212391254119","0.295242489145462","21.9953837196",
"12/2/2015","-60.3125","-38.872501373291","4","27.992","15.779","0.0017166132","7.54855691915701","0.330437881973924","34.1040409308",
"12/3/2015","-60.3125","-38.872501373291","4","26.33","10.42","0","4.95678727167383","0.266336821952681","34.547725692",
"12/4/2015","-60.3125","-38.872501373291","4","23.783","11.405","0","5.06357602976701","0.372174841462366","34.0705789344",
"12/5/2015","-60.3125","-38.872501373291","4","18.424","4.529","0","4.54129926908392","0.531271032681497","34.3218278484",
"12/6/2015","-60.3125","-38.872501373291","4","31.655","5.83499999999998","0","4.58751045044575","0.390855247403195","34.0566317928",
"12/7/2015","-60.3125","-38.872501373291","4","32.136","12.612","0","3.31906716200012","0.423507412957961","34.26245247924",
"12/8/2015","-60.3125","-38.872501373291","4","32.259","14.526","0.0017166132","4.0361458521736","0.435824341088976","19.54860093036",
"12/9/2015","-60.3125","-38.872501373291","4","18.222","9.584","0.511551396","3.76555037758615","0.779111794294547","17.4939139926",
"12/10/2015","-60.3125","-38.872501373291","4","34.801","8.118","0","3.34997989566183","0.436431363296363","34.0395082524",
"12/11/2015","-60.3125","-38.872501373291","4","37.49","15.604","0","4.61087614709442","0.309101837994731","34.13497334508",
"12/12/2015","-60.3125","-38.872501373291","4","34.272","13.645","0","3.44250230706985","0.45754994016458","32.6334779136",
"12/13/2015","-60.3125","-38.872501373291","4","30.667","17.052","1.7457966252","3.76274546193645","0.605613800989673","29.8311526908",
"12/14/2015","-60.3125","-38.872501373291","4","31.521","13.273","0.044631936","2.87667567769596","0.543588022032969","33.708093426",
"12/15/2015","-60.3125","-38.872501373291","4","35.023","19.542","0.0017166132","4.66794477619902","0.30911042783485","34.312447152",
"12/16/2015","-60.3125","-38.872501373291","4","38.484","18.241","0","3.73257822332105","0.340907172583345","33.95681297496",
"12/17/2015","-60.3125","-38.872501373291","4","39.669","18.201","0.49781844","5.40161028797021","0.324609906901659","20.78836309332",
"12/18/2015","-60.3125","-38.872501373291","4","25.693","16.214","0.0017166132","5.65189913802867","0.448236947256917","34.3166248116",
"12/19/2015","-60.3125","-38.872501373291","4","33.551","14.727","2.653886052","3.56257850976838","0.457210435073079","20.02765036716",
"12/20/2015","-60.3125","-38.872501373291","4","42.32","20.977","0.422286876","3.46662156740506","0.372113296128972","31.32112420908",
"12/21/2015","-60.3125","-38.872501373291","4","43.072","25.545","1.13296536","4.46526127472717","0.288496426763773","30.8656101888",
"12/22/2015","-60.3125","-38.872501373291","4","44.099","20.081","0","3.13258140264795","0.302614741148224","33.108900012",
"12/23/2015","-60.3125","-38.872501373291","4","38.377","20.94","0.0223159788","3.0108903937109","0.389642212370395","31.7218839336",
"12/24/2015","-60.3125","-38.872501373291","4","35.133","18.192","0.0583648704","4.88483327613125","0.483504432333673","33.3196794252",
"12/25/2015","-60.3125","-38.872501373291","4","36.893","17.867","1.115798688","4.4184727327602","0.602507416731107","27.0468412488",
"12/26/2015","-60.3125","-38.872501373291","4","30.186","18.171","0","5.3924580330595","0.437288445868608","34.6766042664",
"12/27/2015","-60.3125","-38.872501373291","4","26.336","16.441","0.0017166132","5.44154663015204","0.347033888603025","34.7124030876",
"12/28/2015","-60.3125","-38.872501373291","4","36.785","15.476","0","4.80530529536028","0.355003555527759","34.592276592",
"12/29/2015","-60.3125","-38.872501373291","4","38.456","16.934","0","5.38710634183419","0.220400025023639","34.8512856732",
"12/30/2015","-60.3125","-38.872501373291","4","30.106","18.149","0","6.27202531576008","0.231147149961061","34.5265066584",
"12/31/2015","-60.3125","-38.872501373291","4","27.969","11.856","0","3.90545599034613","0.3641006",
"1/1/2016","-60.3125","-38.872501373291","4","28.301","18.332","0","5.02180431054982","0.234082039613719","32.2970401152",
"1/2/2016","-60.3125","-38.872501373291","4","22.341","12.63","0","5.98964176577111","0.350589413976239","20.592308917188",
"1/3/2016","-60.3125","-38.872501373291","4","22.761","11.522","0.0034332264","5.06777258929397","0.364197192513449","35.0540261172",
"1/4/2016","-60.3125","-38.872501373291","4","27.968","13.328","0","5.94469106647565","0.303713014937753","34.2206223192",
"1/5/2016","-60.3125","-38.872501373291","4","29.598","12.856","0","5.36614782669703","0.392833446443966","34.3582265556",
"1/6/2016","-60.3125","-38.872501373291","4","41.323","18.181","0.0034332264","5.50220745777967","0.311143919560229","29.2214544012",
"1/7/2016","-60.3125","-38.872501373291","4","25.717","10.663","0","3.86256255645987","0.570883885119862","34.4102357088",
"1/8/2016","-60.3125","-38.872501373291","4","40.128","14.377","0","2.91156011147717","0.212521356216865","34.7137512048",
"1/9/2016","-60.3125","-38.872501373291","4","37.487","19.283","1.3561242264","6.99547016301841","0.246433933484691","25.3812959244",
"1/10/2016","-60.3125","-38.872501373291","4","27.21","13.047","0","4.45166591452775","0.523428387391228","33.8978623824",
"1/11/2016","-60.3125","-38.872501373291","4","23.632","11.068","0","3.58071346756001","0.409310555835938","34.24592019528",
"1/12/2016","-60.3125","-38.872501373291","4","32.392","14.141","0","5.07176356924472","0.231420491262524","33.98228170128",
"1/13/2016","-60.3125","-38.872501373291","4","35.916","16.281","0","4.63847149278787","0.32617097556804","33.97277150712",
"1/14/2016","-60.3125","-38.872501373291","4","42.785","21.157","0","3.8777582648003","0.256015183239449","33.1287688188",
"1/15/2016","-60.3125","-38.872501373291","4","28.933","15.671","0.0034332264","5.31761507831804","0.362341867200415","32.8672928376",
"1/16/2016","-60.3125","-38.872501373291","4","38.129","13.015","0.13046256","4.18185090053486","0.408566071799702","33.67999697364",
"1/17/2016","-60.3125","-38.872501373291","4","41.75","18.762","0.2025603648","4.86155412197166","0.320222366081683","32.5299644316",
"1/18/2016","-60.3125","-38.872501373291","4","38.737","17.833","0.051498432","5.61223121825869","0.462497982052974","31.2452236188",
"1/19/2016","-60.3125","-38.872501373291","4","35.406","13.649","0","3.86633953779234","0.413522393470602","32.77691964108",
"1/20/2016","-60.3125","-38.872501373291","4","39.156","23.718","5.6201958","4.20648906588196","0.346988220623243","20.5331951952",
"1/21/2016","-60.3125","-38.872501373291","4","31.749","18.461","10.852436016","4.79530439035764","0.442316465063556","33.0719639688",
"1/22/2016","-60.3125","-38.872501373291","4","31.221","19.228","1.10206458","4.17950982061248","0.365621620994012","31.7687525496",
"1/23/2016","-60.3125","-38.872501373291","4","32.055","17.57","0.5973816672","4.32721207582054","0.524574255959756","14.67779676156",
"1/24/2016","-60.3125","-38.872501373291","4","19.267","11.999","0.0068664528","6.7581961356626","0.494752718738189","33.0365812752",
"1/25/2016","-60.3125","-38.872501373291","4","29.935","9.14999999999998","0","2.38249346282424","0.362486494193393","33.60228489",
"1/26/2016","-60.3125","-38.872501373291","4","33.432","16","0","5.49167827766453","0.213217281129577","32.9862960252",
"1/27/2016","-60.3125","-38.872501373291","4","41.289","21.997","0","4.03600343669081","0.221100959422374","32.28825335004",
"1/28/2016","-60.3125","-38.872501373291","4","30.161","17.538","0.015449526","5.15175916885764","0.503167336280096","26.845942608",
"1/29/2016","-60.3125","-38.872501373291","4","32.308","12.889","0","2.39770361249694","0.428412406923488","32.9245797168",
"1/30/2016","-60.3125","-38.872501373291","4","39.135","19.15","0.078964236","4.81454407071201","0.262156762169333","17.402304384",
"1/31/2016","-60.3125","-38.872501373291","4","27.29","15.894","0","5.82732880789885","0.364058424920252","30.4521089472",
"2/1/2016","-60.3125","-38.872501373291","4","34.678","14.345","0","3.82136265023418","0.348855159924132","30.5879142564",
"2/2/2016","-60.3125","-38.872501373291","4","30.813","18.371","0","5.65113740794059","0.388270757037757","31.6506395016",
"2/3/2016","-60.3125","-38.872501373291","4","31.1","16.707","0","3.79152139551981","0.33574572928095","30.2741872524",
"2/4/2016","-60.3125","-38.872501373291","4","40.036","18.051","1.690863156","3.01408088835618","0.414361179710261","15.6096840168",
"2/5/2016","-60.3125","-38.872501373291","4","26.454","16.429","6.4029708","4.44189082523933","0.529132604732848","17.5297579704",
"2/6/2016","-60.3125","-38.872501373291","4","31.431","14.834","0","4.71195768589461","0.336333651434481","31.9941307728",
"2/7/2016","-60.3125","-38.872501373291","4","30.678","18.664","0","6.72766069641363","0.36610608154804","31.0589742456",
"2/8/2016","-60.3125","-38.872501373291","4","36.002","17.641","0.0137329056","4.78687794308751","0.388787085442443","20.25547947072",
"2/9/2016","-60.3125","-38.872501373291","4","30.436","14.484","0","3.26801584373503","0.439212515702206","31.01681034252",
"2/10/2016","-60.3125","-38.872501373291","4","36.675","21.88","0","4.57957914250093","0.302840976827417","29.94157296",
"2/11/2016","-60.3125","-38.872501373291","4","37.559","21.064","0","3.99447208382602","0.468237462271814","27.36692343",
"2/12/2016","-60.3125","-38.872501373291","4","24.318","16.238","0.0308990304","4.60457384177555","0.653137777963887","27.0060121584",
"2/13/2016","-60.3125","-38.872501373291","4","21.881","13.037","0","4.18040798092652","0.543513545566036","30.3483959784",
"2/14/2016","-60.3125","-38.872501373291","4","21.093","13.297","0.2368926864","3.86233896496817","0.609223486569933","16.7992393536",
"2/15/2016","-60.3125","-38.872501373291","4","26.961","12.952","0","5.00904430498958","0.519313690968302","25.9533169164",
"2/16/2016","-60.3125","-38.872501373291","4","23.622","15.908","0.1682281152","4.25688848879847","0.643678852206201","8.5316176836",
"2/17/2016","-60.3125","-38.872501373291","4","25.984","17.619","8.081820972","3.88250952801591","0.700280794523435","14.5121330268",
"2/18/2016","-60.3125","-38.872501373291","4","32.561","19.097","1.37672568","3.89978240814331","0.56120557885416","14.97412492776",
"2/19/2016","-60.3125","-38.872501373291","4","31.711","19.944","7.856922168","4.07265499583032","0.673871578741545","17.25431781762",
"2/20/2016","-60.3125","-38.872501373291","4","20.178","18.207","69.21213192","4.83037676237122","0.880490483145362","7.8716435328",
"2/21/2016","-60.3125","-38.872501373291","4","22.393","15.287","0.7621766928","3.016094198555","0.687648721576228","22.6036638864",
"2/22/2016","-60.3125","-38.872501373291","4","28.671","14.59","0","3.71722616425448","0.513318114377392","27.9921347676",
"2/23/2016","-60.3125","-38.872501373291","4","33.113","19.169","0","3.6098575424671","0.313522168441071","27.9888477048",
"2/24/2016","-60.3125","-38.872501373291","4","20.58","14.615","2.6779174704","6.12774073434567","0.701578481701874","14.9714057736",
"2/25/2016","-60.3125","-38.872501373291","4","16.677","13.304","2.188682064","3.23104562141311","0.733378865391479","5.13396457596",
"2/26/2016","-60.3125","-38.872501373291","4","21.337","12.316","0.957870468","2.51074725477763","0.647861112473826","22.20748677864",
"2/27/2016","-60.3125","-38.872501373291","4","28.445","10.399","0","2.99148013388196","0.501771360773612","27.988271698176",
"2/28/2016","-60.3125","-38.872501373291","4","30.705","14.599","0","3.60454952903854","0.383752783932672","26.999134596",
"3/1/2016","-60.3125","-38.872501373291","4","22.899","16.259","0.4137041196","3.70201635221022","0.647005481776212","21.3761169684",
"3/2/2016","-60.3125","-38.872501373291","4","20.057","16.512","1.474571124","2.88994273367835","0.840046441906243","4.4487810864",
"3/3/2016","-60.3125","-38.872501373291","4","30.511","14.891","0.0703811772","2.66385783046076","0.633174733738841","17.0302272912",
"3/4/2016","-60.3125","-38.872501373291","4","26.285","15.364","0.0617981184","3.87747378948047","0.642023424511014","17.1948039912",
"3/5/2016","-60.3125","-38.872501373291","4","24.474","15.017","0.0102996864","4.70075868866918","0.680222184247768","23.0397316128",
"3/6/2016","-60.3125","-38.872501373291","4","24.8","12.436","0","2.84281795653438","0.49735733604676","26.0013148632",
"3/7/2016","-60.3125","-38.872501373291","4","27.527","15.584","0","4.29560040657162","0.43995975923968","24.408677538",
"3/8/2016","-60.3125","-38.872501373291","4","32.947","11.819","0.0291824208","3.70541516623767","0.506736441314468","19.4623777728",
"3/9/2016","-60.3125","-38.872501373291","4","23.756","14.06","0.0205993656","6.32343638992163","0.445909989062636","18.796247676",
"3/10/2016","-60.3125","-38.872501373291","4","23.093","8.66500000000002","0","2.87671026060004","0.41060011601752","25.3615430412",
"3/11/2016","-60.3125","-38.872501373291","4","26.768","17.412","0","5.42446877278699","0.346939041711769","24.4051514064",
"3/12/2016","-60.3125","-38.872501373291","4","32.063","17.282","0.271224972","4.08473460030968","0.377523124100947","17.7419466936",
"3/13/2016","-60.3125","-38.872501373291","4","26.236","17.271","1.0866164724","4.81961354679039","0.655088788961621","21.874298634",
"3/14/2016","-60.3125","-38.872501373291","4","22.757","17.123","16.57390446","2.5906937829721","0.734934991172872","8.2108741464",
"3/15/2016","-60.3125","-38.872501373291","4","23.139","14.565","0.0823974228","2.77321953358981","0.611530053393676","16.86873226176",
"3/16/2016","-60.3125","-38.872501373291","4","25.629","14.631","2.4616242","5.71841416829043","0.519526744889451","13.9386252744",
"3/17/2016","-60.3125","-38.872501373291","4","16.777","12.836","4.535294508","7.29156422441197","0.704641181669337","3.13259733396",
"3/18/2016","-60.3125","-38.872501373291","4","18.373","10.995","1.871112132","3.12792844255498","0.692408896856638","22.5181174068",
"3/19/2016","-60.3125","-38.872501373291","4","22.242","9.964","0","4.20291813782225","0.587081011071749","22.92043777092",
"3/20/2016","-60.3125","-38.872501373291","4","28.28","11.806","1.575851004","6.86227048250092","0.52579173454557","22.2790306392",
"3/21/2016","-60.3125","-38.872501373291","4","17.455","12.203","3.010942872","6.41453917368199","0.505679948752777","13.4481998268",
"3/22/2016","-60.3125","-38.872501373291","4","24.912","9.94799999999998","0.0017166132","4.80061808524914","0.289136541738845","22.6481987484",
"3/23/2016","-60.3125","-38.872501373291","4","26.32","16.422","0","5.87465166488747","0.318456587160144","22.210131258",
"3/24/2016","-60.3125","-38.872501373291","4","20.077","11.803","7.79685552","4.72888169840886","0.72429610877699","9.7582881636",
